narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_68_123,P01,P01_68,00:39:31.30,00:39:31.30,00:39:32.30,142276,142336,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_124,P01,P01_68,00:39:32.80,00:39:32.80,00:39:33.80,142371,142429,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_125,P01,P01_68,00:39:34.40,00:39:34.40,00:39:35.40,142465,142525,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_126,P01,P01_68,00:39:36.00,00:39:36.00,00:39:37.20,142563,142634,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_130,P01,P01_68,00:40:06.10,00:40:06.10,00:40:10.20,144369,144614,stir meat,stir,10,meat,28,['meat'],[28]
P01_68_134,P01,P01_68,00:43:19.80,00:43:19.80,00:43:20.90,155988,156053,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_135,P01,P01_68,00:43:21.50,00:43:21.50,00:43:22.50,156090,156150,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_136,P01,P01_68,00:43:23.20,00:43:23.20,00:43:24.50,156194,156268,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_137,P01,P01_68,00:43:24.70,00:43:24.70,00:43:25.70,156284,156344,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_138,P01,P01_68,00:43:26.20,00:43:26.20,00:43:27.30,156375,156435,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_139,P01,P01_68,00:43:27.90,00:43:27.90,00:43:28.90,156473,156533,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_140,P01,P01_68,00:43:29.50,00:43:29.50,00:43:30.50,156570,156630,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_145,P01,P01_68,00:45:01.30,00:45:01.30,00:45:02.10,162080,162128,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_146,P01,P01_68,00:45:02.80,00:45:02.80,00:45:03.70,162170,162223,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_147,P01,P01_68,00:45:04.60,00:45:04.60,00:45:05.60,162278,162338,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_148,P01,P01_68,00:45:07.40,00:45:07.40,00:45:07.80,162446,162468,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_149,P01,P01_68,00:45:09.80,00:45:09.80,00:45:11.10,162590,162665,flip meat,flip,22,meat,28,['meat'],[28]
P01_68_150,P01,P01_68,00:45:12.10,00:45:12.10,00:45:12.40,162725,162745,flip meat,flip,22,meat,28,['meat'],[28]
P01_70_2,P01,P01_70,00:00:31.10,00:00:31.10,00:00:57.30,1868,3440,cut onion,cut,7,onion,16,['onion'],[16]
P01_70_3,P01,P01_70,00:00:31.90,00:00:31.90,00:00:58.30,1913,3496,add onion,add,46,onion,16,['onion'],[16]
P01_70_4,P01,P01_70,00:01:02.80,00:01:02.80,00:01:08.10,3765,4085,add onion,add,46,onion,16,['onion'],[16]
P01_70_5,P01,P01_70,00:01:01.60,00:01:01.60,00:01:07.80,3698,4070,cut onion,cut,7,onion,16,['onion'],[16]
P01_70_6,P01,P01_70,00:01:14.80,00:01:14.80,00:01:28.10,4485,5288,cut onion,cut,7,onion,16,['onion'],[16]
P01_70_7,P01,P01_70,00:01:15.30,00:01:15.30,00:01:29.30,4520,5360,add onion,add,46,onion,16,['onion'],[16]
P01_70_8,P01,P01_70,00:02:24.50,00:02:24.50,00:02:46.20,8671,9969,cut onion,cut,7,onion,16,['onion'],[16]
P01_70_9,P01,P01_70,00:02:24.90,00:02:24.90,00:02:46.80,8695,10009,add onion,add,46,onion,16,['onion'],[16]
P01_70_10,P01,P01_70,00:02:51.60,00:02:51.60,00:03:03.80,10299,11028,cut onion,cut,7,onion,16,['onion'],[16]
P01_70_11,P01,P01_70,00:02:51.70,00:02:51.70,00:03:04.00,10305,11038,add onion,add,46,onion,16,['onion'],[16]
P01_70_12,P01,P01_70,00:04:13.60,00:04:13.60,00:04:26.10,15216,15966,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_13,P01,P01_70,00:04:14.10,00:04:14.10,00:04:26.40,15245,15985,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_14,P01,P01_70,00:04:32.90,00:04:32.90,00:04:39.10,16371,16746,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_15,P01,P01_70,00:04:33.30,00:04:33.30,00:04:39.20,16395,16754,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_16,P01,P01_70,00:04:56.80,00:04:56.80,00:05:05.40,17810,18325,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_17,P01,P01_70,00:04:57.20,00:04:57.20,00:05:05.50,17830,18333,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_18,P01,P01_70,00:05:10.50,00:05:10.50,00:05:11.00,18631,18663,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_19,P01,P01_70,00:05:10.60,00:05:10.60,00:05:11.10,18638,18668,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_20,P01,P01_70,00:05:17.30,00:05:17.30,00:05:19.30,19038,19158,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_21,P01,P01_70,00:05:16.60,00:05:16.60,00:05:19.30,18995,19158,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_22,P01,P01_70,00:05:24.10,00:05:24.10,00:05:28.00,19445,19678,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_23,P01,P01_70,00:05:24.10,00:05:24.10,00:05:27.90,19445,19673,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_24,P01,P01_70,00:05:34.70,00:05:34.70,00:05:38.70,20083,20320,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_25,P01,P01_70,00:05:35.40,00:05:35.40,00:05:38.60,20124,20316,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_26,P01,P01_70,00:06:00.80,00:06:00.80,00:06:11.20,21646,22273,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_70_27,P01,P01_70,00:06:01.00,00:06:01.00,00:06:11.70,21663,22301,add pepper,add,46,pepper,37,['pepper'],[37]
P01_70_28,P01,P01_70,00:06:59.30,00:06:59.30,00:07:10.40,25160,25825,stir food,stir,10,food,34,['food'],[34]
P01_70_29,P01,P01_70,00:07:14.50,00:07:14.50,00:07:17.80,26070,26268,stir food,stir,10,food,34,['food'],[34]
P01_70_30,P01,P01_70,00:07:22.70,00:07:22.70,00:07:30.40,26563,27024,stir food,stir,10,food,34,['food'],[34]
P01_70_31,P01,P01_70,00:08:03.90,00:08:03.90,00:08:05.70,29033,29144,stir food,stir,10,food,34,['food'],[34]
P01_70_32,P01,P01_70,00:08:20.00,00:08:20.00,00:08:29.40,29998,30564,stir food,stir,10,food,34,['food'],[34]
P01_70_33,P01,P01_70,00:08:45.70,00:08:45.70,00:08:54.60,31540,32075,stir food,stir,10,food,34,['food'],[34]
P01_70_34,P01,P01_70,00:10:42.40,00:10:42.40,00:10:43.10,38545,38586,add chicken,add,46,chicken,57,['chicken'],[57]
P01_70_35,P01,P01_70,00:11:17.00,00:11:17.00,00:11:17.80,40620,40666,add chicken,add,46,chicken,57,['chicken'],[57]
P01_70_36,P01,P01_70,00:11:36.60,00:11:36.60,00:11:37.50,41796,41850,add chicken,add,46,chicken,57,['chicken'],[57]
P01_70_37,P01,P01_70,00:11:51.60,00:11:51.60,00:11:52.50,42698,42751,add chicken,add,46,chicken,57,['chicken'],[57]
P01_70_38,P01,P01_70,00:12:09.00,00:12:09.00,00:12:10.20,43743,43810,add chicken,add,46,chicken,57,['chicken'],[57]
P01_70_39,P01,P01_70,00:12:13.20,00:12:13.20,00:12:13.70,43994,44019,add chicken,add,46,chicken,57,['chicken'],[57]
P01_70_40,P01,P01_70,00:12:43.20,00:12:43.20,00:12:46.70,45791,46000,stir food,stir,10,food,34,['food'],[34]
P01_70_42,P01,P01_70,00:13:49.00,00:13:49.00,00:13:53.20,49739,49990,add salt,add,46,salt,38,['salt'],[38]
P01_70_43,P01,P01_70,00:13:57.20,00:13:57.20,00:14:03.10,50231,50589,add salt,add,46,salt,38,['salt'],[38]
P01_70_44,P01,P01_70,00:14:06.40,00:14:06.40,00:14:13.90,50781,51236,add spice,add,46,spice,85,['spice'],[85]
P01_70_45,P01,P01_70,00:14:31.60,00:14:31.60,00:14:56.00,52298,53759,stir food,stir,10,food,34,['food'],[34]
P01_70_47,P01,P01_70,00:15:07.80,00:15:07.80,00:15:09.70,54465,54579,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_48,P01,P01_70,00:15:32.60,00:15:32.60,00:15:33.80,55955,56029,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_49,P01,P01_70,00:15:34.00,00:15:34.00,00:15:35.50,56039,56130,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_50,P01,P01_70,00:19:42.50,00:19:42.50,00:19:47.70,70950,71264,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_51,P01,P01_70,00:19:52.40,00:19:52.40,00:19:54.00,71546,71641,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_53,P01,P01_70,00:20:25.00,00:20:25.00,00:20:25.80,73500,73549,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_54,P01,P01_70,00:20:25.90,00:20:25.90,00:20:26.40,73555,73583,stir food,stir,10,food,34,['food'],[34]
P01_70_56,P01,P01_70,00:20:30.20,00:20:30.20,00:20:40.70,73814,74441,stir food,stir,10,food,34,['food'],[34]
P01_70_57,P01,P01_70,00:20:49.20,00:20:49.20,00:20:49.90,74949,74996,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_58,P01,P01_70,00:21:00.90,00:21:00.90,00:21:04.20,75656,75854,add oil,add,46,oil,31,['oil'],[31]
P01_70_62,P01,P01_70,00:22:07.90,00:22:07.90,00:22:38.50,79676,81508,stir food,stir,10,food,34,['food'],[34]
P01_70_63,P01,P01_70,00:25:22.50,00:25:22.50,00:25:23.90,91349,91436,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_64,P01,P01_70,00:25:29.30,00:25:29.30,00:25:30.60,91756,91836,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_65,P01,P01_70,00:25:34.90,00:25:34.90,00:25:35.70,92095,92140,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_66,P01,P01_70,00:25:35.70,00:25:35.70,00:25:38.50,92140,92310,add salt,add,46,salt,38,['salt'],[38]
P01_70_67,P01,P01_70,00:25:41.10,00:25:41.10,00:25:43.10,92466,92584,stir food,stir,10,food,34,['food'],[34]
P01_70_68,P01,P01_70,00:25:45.90,00:25:45.90,00:25:59.20,92755,93551,stir food,stir,10,food,34,['food'],[34]
P01_70_69,P01,P01_70,00:26:03.00,00:26:03.00,00:26:04.00,93781,93841,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_70,P01,P01_70,00:26:27.90,00:26:27.90,00:26:37.20,95274,95830,stir food,stir,10,food,34,['food'],[34]
P01_70_71,P01,P01_70,00:26:46.30,00:26:46.30,00:26:52.60,96379,96754,add salt,add,46,salt,38,['salt'],[38]
P01_70_72,P01,P01_70,00:27:02.80,00:27:02.80,00:27:10.00,97370,97801,stir food,stir,10,food,34,['food'],[34]
P01_70_74,P01,P01_70,00:27:14.40,00:27:14.40,00:27:22.90,98065,98575,stir food,stir,10,food,34,['food'],[34]
P01_70_75,P01,P01_70,00:30:41.10,00:30:41.10,00:30:49.70,110464,110985,stir food,stir,10,food,34,['food'],[34]
P01_70_76,P01,P01_70,00:31:19.90,00:31:19.90,00:31:33.60,112791,113615,stir food,stir,10,food,34,['food'],[34]
P01_70_77,P01,P01_70,00:31:37.20,00:31:37.20,00:32:00.50,113831,115228,stir food,stir,10,food,34,['food'],[34]
P01_70_78,P01,P01_70,00:32:03.90,00:32:03.90,00:32:04.90,115432,115492,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_80,P01,P01_70,00:32:09.70,00:32:09.70,00:32:13.50,115783,116008,stir food,stir,10,food,34,['food'],[34]
P01_70_82,P01,P01_70,00:32:33.70,00:32:33.70,00:32:35.30,117220,117316,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_84,P01,P01_70,00:32:42.90,00:32:42.90,00:33:08.10,117771,119286,stir food,stir,10,food,34,['food'],[34]
P01_70_85,P01,P01_70,00:39:27.50,00:39:27.50,00:39:36.70,142047,142605,stir food,stir,10,food,34,['food'],[34]
P01_70_86,P01,P01_70,00:39:49.70,00:39:49.70,00:40:05.50,143385,144329,stir food,stir,10,food,34,['food'],[34]
P01_70_90,P01,P01_70,00:41:58.90,00:41:58.90,00:42:12.30,151134,151936,stir food,stir,10,food,34,['food'],[34]
P01_70_91,P01,P01_70,00:42:14.80,00:42:14.80,00:42:23.90,152089,152633,stir food,stir,10,food,34,['food'],[34]
P01_70_92,P01,P01_70,00:42:34.90,00:42:34.90,00:42:36.00,153296,153359,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_93,P01,P01_70,00:42:44.40,00:42:44.40,00:42:45.40,153865,153925,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_94,P01,P01_70,00:42:49.50,00:42:49.50,00:42:50.80,154170,154246,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_95,P01,P01_70,00:43:00.60,00:43:00.60,00:43:18.90,154839,155935,stir food,stir,10,food,34,['food'],[34]
P01_70_96,P01,P01_70,00:43:19.60,00:43:19.60,00:43:20.60,155978,156038,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_97,P01,P01_70,00:48:33.70,00:48:33.70,00:48:55.00,174820,176098,stir food,stir,10,food,34,['food'],[34]
P01_70_98,P01,P01_70,00:48:57.10,00:48:57.10,00:48:59.10,176228,176345,stir food,stir,10,food,34,['food'],[34]
P01_70_100,P01,P01_70,00:49:01.90,00:49:01.90,00:49:38.20,176515,178690,stir food,stir,10,food,34,['food'],[34]
P01_70_102,P01,P01_70,00:49:41.20,00:49:41.20,00:49:58.20,178875,179895,stir food,stir,10,food,34,['food'],[34]
P01_70_103,P01,P01_70,00:50:12.20,00:50:12.20,00:50:29.10,180730,181745,stir food,stir,10,food,34,['food'],[34]
P01_70_105,P01,P01_70,00:53:57.20,00:53:57.20,00:53:58.60,194230,194314,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_106,P01,P01_70,00:53:59.50,00:53:59.50,00:54:14.30,194371,195259,stir food,stir,10,food,34,['food'],[34]
P01_70_107,P01,P01_70,00:54:19.50,00:54:19.50,00:54:20.60,195571,195639,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_110,P01,P01_70,00:59:24.80,00:59:24.80,00:59:26.10,213890,213964,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_111,P01,P01_70,00:59:26.40,00:59:26.40,00:59:41.00,213983,214858,stir food,stir,10,food,34,['food'],[34]
P01_70_112,P01,P01_70,00:59:46.60,00:59:46.60,00:59:48.00,215194,215283,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_113,P01,P01_70,00:02:07.00,00:02:07.00,00:02:07.70,223619,223665,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_119,P01,P01_70,00:03:08.60,00:03:08.60,00:03:16.60,227315,227799,stir food,stir,10,food,34,['food'],[34]
P01_70_122,P01,P01_70,00:03:55.40,00:03:55.40,00:03:56.60,230125,230195,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_123,P01,P01_70,00:05:18.80,00:05:18.80,00:05:20.80,235128,235248,add oil,add,46,oil,31,['oil'],[31]
P01_70_125,P01,P01_70,00:06:04.20,00:06:04.20,00:06:04.80,237854,237890,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_126,P01,P01_70,00:06:09.40,00:06:09.40,00:06:10.30,238165,238216,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_127,P01,P01_70,00:06:13.50,00:06:13.50,00:06:14.70,238413,238481,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_128,P01,P01_70,00:06:26.00,00:06:26.00,00:06:26.50,239160,239193,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_129,P01,P01_70,00:06:28.80,00:06:28.80,00:06:29.50,239326,239373,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_130,P01,P01_70,00:06:40.20,00:06:40.20,00:06:40.60,240013,240038,add salmon,add,46,salmon,112,['salmon'],[112]
P01_70_131,P01,P01_70,00:07:11.10,00:07:11.10,00:07:12.70,241868,241965,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_132,P01,P01_70,00:07:14.50,00:07:14.50,00:07:15.60,242069,242138,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_133,P01,P01_70,00:07:16.90,00:07:16.90,00:07:18.00,242213,242280,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_134,P01,P01_70,00:07:19.40,00:07:19.40,00:07:20.40,242367,242427,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_135,P01,P01_70,00:07:22.50,00:07:22.50,00:07:23.70,242550,242623,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_136,P01,P01_70,00:07:25.70,00:07:25.70,00:07:27.00,242741,242818,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_137,P01,P01_70,00:08:16.40,00:08:16.40,00:08:17.40,245785,245845,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_139,P01,P01_70,00:08:32.80,00:08:32.80,00:08:33.90,246769,246835,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_141,P01,P01_70,00:08:38.60,00:08:38.60,00:08:40.30,247116,247220,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_142,P01,P01_70,00:08:41.50,00:08:41.50,00:08:42.70,247289,247365,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_143,P01,P01_70,00:08:54.00,00:08:54.00,00:08:55.80,248043,248150,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_144,P01,P01_70,00:09:00.90,00:09:00.90,00:09:02.20,248456,248530,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_145,P01,P01_70,00:09:03.90,00:09:03.90,00:09:08.30,248631,248899,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_70_146,P01,P01_70,00:09:17.20,00:09:17.20,00:09:22.00,249435,249721,stir food,stir,10,food,34,['food'],[34]
P01_70_159,P01,P01_70,00:16:52.20,00:16:52.20,00:16:53.00,276735,276783,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_160,P01,P01_70,00:17:15.10,00:17:15.10,00:17:26.00,278104,278760,stir food,stir,10,food,34,['food'],[34]
P01_70_161,P01,P01_70,00:17:36.20,00:17:36.20,00:17:37.50,279374,279447,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_162,P01,P01_70,00:27:19.60,00:27:19.60,00:27:21.00,314379,314460,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_163,P01,P01_70,00:27:24.50,00:27:24.50,00:27:35.30,314670,315318,stir food,stir,10,food,34,['food'],[34]
P01_70_164,P01,P01_70,00:27:38.90,00:27:38.90,00:27:40.30,315534,315617,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_165,P01,P01_70,00:30:10.40,00:30:10.40,00:30:11.20,324624,324672,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_169,P01,P01_70,00:30:24.50,00:30:24.50,00:30:25.80,325470,325548,stir food,stir,10,food,34,['food'],[34]
P01_70_171,P01,P01_70,00:30:41.20,00:30:41.20,00:30:55.10,326472,327306,stir food,stir,10,food,34,['food'],[34]
P01_70_172,P01,P01_70,00:31:13.30,00:31:13.30,00:31:23.70,328400,329025,stir food,stir,10,food,34,['food'],[34]
P01_70_173,P01,P01_70,00:31:28.30,00:31:28.30,00:31:42.10,329295,330126,stir food,stir,10,food,34,['food'],[34]
P01_70_175,P01,P01_70,00:31:51.10,00:31:51.10,00:31:52.10,330666,330725,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_176,P01,P01_70,00:33:58.10,00:33:58.10,00:33:59.20,338286,338349,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_177,P01,P01_70,00:34:04.80,00:34:04.80,00:34:05.70,338686,338744,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_178,P01,P01_70,00:34:10.10,00:34:10.10,00:34:10.80,339004,339047,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_179,P01,P01_70,00:34:25.20,00:34:25.20,00:34:26.30,339909,339979,cover pot,cover,36,pot,29,['pot'],[29]
P01_70_180,P01,P01_70,00:34:51.30,00:34:51.30,00:34:52.50,341479,341548,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_70_181,P01,P01_70,00:34:56.40,00:34:56.40,00:34:57.40,341784,341844,cover pot,cover,36,pot,29,['pot'],[29]
P01_72_1,P01,P01_72,00:00:47.20,00:00:47.20,00:00:51.50,2834,3088,spread oil,spread,27,oil,31,['oil'],[31]
P01_72_2,P01,P01_72,00:01:03.10,00:01:03.10,00:01:05.10,3784,3905,add fish,add,46,fish,119,['fish'],[119]
P01_72_3,P01,P01_72,00:01:41.50,00:01:41.50,00:01:42.80,6089,6169,add fish,add,46,fish,119,['fish'],[119]
P01_72_5,P01,P01_72,00:04:07.60,00:04:07.60,00:04:08.80,14855,14926,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_7,P01,P01_72,00:04:10.40,00:04:10.40,00:04:12.50,15024,15151,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_8,P01,P01_72,00:09:54.60,00:09:54.60,00:09:55.60,35676,35736,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_9,P01,P01_72,00:09:57.20,00:09:57.20,00:09:58.40,35830,35906,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_11,P01,P01_72,00:11:48.50,00:11:48.50,00:11:49.70,42508,42581,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_12,P01,P01_72,00:11:54.50,00:11:54.50,00:11:56.10,42870,42966,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_13,P01,P01_72,00:13:07.20,00:13:07.20,00:13:08.20,47230,47290,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_14,P01,P01_72,00:13:09.50,00:13:09.50,00:13:10.80,47368,47447,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_15,P01,P01_72,00:14:26.90,00:14:26.90,00:14:28.40,52013,52106,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_17,P01,P01_72,00:14:31.70,00:14:31.70,00:14:32.80,52300,52367,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_19,P01,P01_72,00:15:06.90,00:15:06.90,00:15:07.70,54416,54461,add fish,add,46,fish,119,['fish'],[119]
P01_72_20,P01,P01_72,00:15:14.30,00:15:14.30,00:15:15.30,54860,54920,add fish,add,46,fish,119,['fish'],[119]
P01_72_21,P01,P01_72,00:15:15.40,00:15:15.40,00:15:17.10,54923,55028,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_22,P01,P01_72,00:17:13.10,00:17:13.10,00:17:14.20,61984,62055,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_23,P01,P01_72,00:17:16.20,00:17:16.20,00:17:17.20,62169,62229,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_26,P01,P01_72,00:18:19.20,00:18:19.20,00:18:20.70,65954,66041,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_27,P01,P01_72,00:18:22.20,00:18:22.20,00:18:23.40,66130,66206,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_28,P01,P01_72,00:20:56.10,00:20:56.10,00:20:58.00,75368,75482,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_29,P01,P01_72,00:20:59.40,00:20:59.40,00:21:00.60,75563,75636,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_30,P01,P01_72,00:23:05.30,00:23:05.30,00:23:06.70,83117,83204,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_31,P01,P01_72,00:23:08.70,00:23:08.70,00:23:09.70,83322,83382,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_32,P01,P01_72,00:23:57.60,00:23:57.60,00:23:58.60,86255,86315,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_33,P01,P01_72,00:24:00.50,00:24:00.50,00:24:02.20,86428,86531,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_34,P01,P01_72,00:26:04.70,00:26:04.70,00:26:05.70,93884,93944,flip fish,flip,22,fish,119,['fish'],[119]
P01_72_35,P01,P01_72,00:26:06.50,00:26:06.50,00:26:07.50,93990,94050,flip fish,flip,22,fish,119,['fish'],[119]
P01_74_1,P01,P01_74,00:00:29.00,00:00:29.00,00:00:58.80,1740,3530,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_74_2,P01,P01_74,00:00:33.20,00:00:33.20,00:01:11.40,1991,4282,add garlic,add,46,garlic,51,['garlic'],[51]
P01_74_3,P01,P01_74,00:01:28.40,00:01:28.40,00:01:33.60,5306,5615,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_74_4,P01,P01_74,00:01:35.20,00:01:35.20,00:01:45.40,5713,6322,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_6,P01,P01_74,00:01:48.20,00:01:48.20,00:01:50.10,6489,6607,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_7,P01,P01_74,00:01:52.00,00:01:52.00,00:02:10.70,6720,7841,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_9,P01,P01_74,00:02:14.20,00:02:14.20,00:02:15.30,8051,8121,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_74_10,P01,P01_74,00:02:24.40,00:02:24.40,00:02:27.30,8661,8841,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_11,P01,P01_74,00:02:34.90,00:02:34.90,00:02:44.20,9296,9853,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_12,P01,P01_74,00:03:00.80,00:03:00.80,00:03:11.10,10847,11464,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_13,P01,P01_74,00:03:36.20,00:03:36.20,00:03:46.00,12970,13560,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_14,P01,P01_74,00:05:38.40,00:05:38.40,00:05:46.10,20306,20764,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_15,P01,P01_74,00:07:05.70,00:07:05.70,00:07:09.80,25540,25787,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_16,P01,P01_74,00:07:14.50,00:07:14.50,00:07:20.00,26070,26400,add onion,add,46,onion,16,['onion'],[16]
P01_74_18,P01,P01_74,00:07:26.20,00:07:26.20,00:07:28.50,26770,26910,add salt,add,46,salt,38,['salt'],[38]
P01_74_19,P01,P01_74,00:07:30.80,00:07:30.80,00:07:52.70,27047,28363,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_20,P01,P01_74,00:09:53.90,00:09:53.90,00:10:02.00,35633,36120,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_74_21,P01,P01_74,00:10:08.60,00:10:08.60,00:10:17.60,36514,37056,add oil,add,46,oil,31,['oil'],[31]
P01_74_22,P01,P01_74,00:11:52.30,00:11:52.30,00:12:01.00,42737,43260,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
