narration_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class
P01_50_16,P01_50,00:06:37.10,00:06:37.50,stir chicken,stir,3,chicken,33
P01_50_17,P01_50,00:06:38.40,00:06:47.50,stir chicken,stir,3,chicken,33
P01_50_18,P01_50,00:06:54.40,00:06:59.20,stir chicken,stir,3,chicken,33
P01_50_19,P01_50,00:07:02.10,00:07:06.90,stir chicken,stir,3,chicken,33
P01_50_20,P01_50,00:07:34.70,00:07:39.90,stir chicken,stir,3,chicken,33
P01_51_0,P01_51,00:00:55.90,00:00:58.70,pour oil,pour,5,oil,9
P01_51_1,P01_51,00:02:06.90,00:02:14.20,add chicken,add,2,chicken,33
P01_51_2,P01_51,00:02:14.30,00:02:39.30,stir chicken,stir,3,chicken,33
P01_51_3,P01_51,00:02:39.40,00:02:40.40,put spoon,put,6,spoon,23
P01_51_4,P01_51,00:03:00.90,00:03:21.90,stir chicken,stir,3,chicken,33
P01_51_5,P01_51,00:03:41.50,00:04:09.30,stir chicken,stir,3,chicken,33
P01_51_6,P01_51,00:04:10.80,00:04:12.60,add spoon,add,2,spoon,23
P01_51_7,P01_51,00:04:32.60,00:04:51.00,stir chicken,stir,3,chicken,33
P01_51_8,P01_51,00:04:51.50,00:04:52.80,add spoon,add,2,spoon,23
P01_51_9,P01_51,00:04:56.10,00:05:05.80,stir chicken,stir,3,chicken,33
P01_51_10,P01_51,00:05:05.80,00:05:06.60,put spoon,put,6,spoon,23
P01_51_11,P01_51,00:05:12.60,00:05:15.30,pour oil,pour,5,oil,9
P01_51_12,P01_51,00:05:20.00,00:05:30.90,stir chicken,stir,3,chicken,33
P01_51_13,P01_51,00:05:30.80,00:05:31.80,put spoon,put,6,spoon,23
P01_51_14,P01_51,00:05:43.10,00:05:47.20,stir chicken,stir,3,chicken,33
P01_51_15,P01_51,00:05:54.00,00:05:55.50,add spice,add,2,spice,4
P01_51_16,P01_51,00:06:05.80,00:07:05.20,stir chicken,stir,3,chicken,33
P01_51_17,P01_51,00:07:07.80,00:07:13.30,stir chicken,stir,3,chicken,33
P01_51_18,P01_51,00:07:14.50,00:07:16.30,put spoon,put,6,spoon,23
P01_53_0,P01_53,00:00:17.50,00:00:35.60,stir vegetable,stir,3,vegetable,19
P01_53_1,P01_53,00:00:54.40,00:01:06.90,stir vegetable,stir,3,vegetable,19
P01_53_2,P01_53,00:01:48.60,00:02:04.80,stir vegetable,stir,3,vegetable,19
P01_53_3,P01_53,00:02:41.70,00:03:05.40,stir vegetable,stir,3,vegetable,19
P01_53_4,P01_53,00:03:47.40,00:04:10.40,stir vegetable,stir,3,vegetable,19
P01_53_5,P01_53,00:04:39.080,00:04:42.920,clean counter,clean,15,counter,38
P01_53_6,P01_53,00:04:46.520,00:04:51.080,move pan,move,7,pan,10
P01_53_7,P01_53,00:04:52.00,00:05:06.90,stir vegetable,stir,3,vegetable,19
P01_53_8,P01_53,00:05:10.00,00:05:14.60,add salt,add,2,salt,13
P01_53_9,P01_53,00:05:19.70,00:05:25.10,add spice,add,2,spice,4
P01_53_10,P01_53,00:05:28.00,00:05:44.50,stir vegetable,stir,3,vegetable,19
P01_53_11,P01_53,00:10:29.00,00:10:53.00,stir vegetable,stir,3,vegetable,19
P01_53_12,P01_53,00:11:28.80,00:11:30.90,stir vegetable,stir,3,vegetable,19
P01_53_13,P01_53,00:11:40.90,00:11:51.10,stir vegetable,stir,3,vegetable,19
P01_54_0,P01_54,00:00:22.20,00:00:25.40,pour oil,pour,5,oil,9
P01_54_1,P01_54,00:00:49.00,00:00:59.00,spread oil,spread,10,oil,9
P01_54_2,P01_54,00:00:59.00,00:00:59.40,add garlic,add,2,garlic,14
P01_54_3,P01_54,00:00:59.90,00:01:00.40,add garlic,add,2,garlic,14
P01_54_4,P01_54,00:01:00.80,00:01:05.90,spread oil,spread,10,oil,9
P01_54_5,P01_54,00:01:59.90,00:02:01.70,add salmon,add,2,salmon,45
P01_54_6,P01_54,00:02:05.40,00:02:06.60,add salmon,add,2,salmon,45
P01_54_7,P01_54,00:02:10.80,00:02:12.60,add salmon,add,2,salmon,45
P01_54_8,P01_54,00:02:15.60,00:02:16.60,add salmon,add,2,salmon,45
P01_54_9,P01_54,00:02:17.40,00:02:18.00,flip salmon,flip,12,salmon,45
P01_54_10,P01_54,00:02:18.70,00:02:19.00,move garlic,move,7,garlic,14
P01_54_11,P01_54,00:02:18.00,00:02:18.30,move garlic,move,7,garlic,14
P01_54_12,P01_54,00:02:21.20,00:02:24.00,move garlic,move,7,garlic,14
P01_54_13,P01_54,00:02:25.80,00:02:28.50,move garlic,move,7,garlic,14
P01_54_14,P01_54,00:02:31.60,00:02:32.90,add salmon,add,2,salmon,45
P01_54_15,P01_54,00:02:33.20,00:02:37.00,move salmon,move,7,salmon,45
P01_54_16,P01_54,00:02:38.70,00:02:40.00,add salmon,add,2,salmon,45
P01_54_17,P01_54,00:02:40.40,00:02:46.00,move salmon,move,7,salmon,45
P01_54_18,P01_54,00:02:51.00,00:02:57.90,add salt,add,2,salt,13
P01_54_19,P01_54,00:03:03.20,00:03:09.40,add spice,add,2,spice,4
P01_54_20,P01_54,00:03:47.20,00:03:50.40,flip salmon,flip,12,salmon,45
P01_54_21,P01_54,00:03:52.00,00:03:55.50,flip salmon,flip,12,salmon,45
P01_54_22,P01_54,00:03:57.20,00:04:01.30,flip salmon,flip,12,salmon,45
P01_54_23,P01_54,00:04:02.60,00:04:03.60,move salmon,move,7,salmon,45
P01_54_24,P01_54,00:04:05.50,00:04:09.60,flip salmon,flip,12,salmon,45
P01_54_25,P01_54,00:04:09.90,00:04:10.50,move salmon,move,7,salmon,45
P01_54_26,P01_54,00:04:16.20,00:04:19.90,flip salmon,flip,12,salmon,45
P01_54_27,P01_54,00:04:25.20,00:04:29.40,flip salmon,flip,12,salmon,45
P01_54_28,P01_54,00:04:30.00,00:04:34.00,move salmon,move,7,salmon,45
P01_54_29,P01_54,00:04:37.00,00:04:46.00,move salmon,move,7,salmon,45
P01_54_30,P01_54,00:04:49.20,00:04:56.10,move salmon,move,7,salmon,45
P01_55_0,P01_55,00:00:35.640,00:00:36.880,put pan,put,6,pan,10
P01_55_1,P01_55,00:00:37.080,00:00:37.880,clean pan,clean,15,pan,10
P01_55_2,P01_55,00:03:14.90,00:03:17.60,pour oil,pour,5,oil,9
P01_55_3,P01_55,00:04:30.70,00:04:33.70,add burguer,add,2,burguer,42
P01_55_4,P01_55,00:04:37.40,00:04:40.80,add burguer,add,2,burguer,42
P01_55_5,P01_55,00:04:44.40,00:04:49.00,add burguer,add,2,burguer,42
P01_55_6,P01_55,00:05:32.20,00:05:40.60,flip burguer,flip,12,burguer,42
P01_55_7,P01_55,00:05:13.60,00:05:23.40,move burguer,move,7,burguer,42
P01_55_8,P01_55,00:06:10.10,00:06:19.90,move burguer,move,7,burguer,42
P01_55_9,P01_55,00:06:38.10,00:06:51.40,flip burguer,flip,12,burguer,42
P01_55_10,P01_55,00:07:29.10,00:07:49.80,flip burguer,flip,12,burguer,42
P01_55_11,P01_55,00:07:59.360,00:08:01.120,put plate,put,6,plate,37
P01_55_12,P01_55,00:08:08.50,00:08:15.10,flip burguer,flip,12,burguer,42
P01_55_13,P01_55,00:08:19.60,00:08:33.00,flip burguer,flip,12,burguer,42
P01_55_14,P01_55,00:08:44.840,00:08:48.440,remove burguer,remove,4,burguer,42
P01_55_15,P01_55,00:08:49.160,00:08:50.200,flip burguer,flip,12,burguer,42
P01_55_16,P01_55,00:08:50.560,00:08:51.560,flip burguer,flip,12,burguer,42
P01_55_17,P01_55,00:08:52.520,00:08:53.120,flip burguer,flip,12,burguer,42
P01_55_18,P01_55,00:08:56.320,00:08:57.800,remove burguer,remove,4,burguer,42
P01_55_19,P01_55,00:08:58.480,00:09:00.880,flip burguer,flip,12,burguer,42
P01_55_20,P01_55,00:09:05.360,00:09:06.080,flip burguer,flip,12,burguer,42
P01_55_21,P01_55,00:09:08.640,00:09:10.000,remove burguer,remove,4,burguer,42
P01_55_22,P01_55,00:09:15.70,00:09:17.40,add oil,add,2,oil,9
P01_55_23,P01_55,00:09:32.20,00:09:33.70,add burguer,add,2,meat,17
P01_55_24,P01_55,00:09:39.10,00:09:40.10,add burguer,add,2,meat,17
P01_55_25,P01_55,00:09:48.70,00:09:50.10,add burguer,add,2,meat,17
P01_55_26,P01_55,00:10:21.60,00:10:31.90,move burguer,move,7,burguer,42
P01_55_27,P01_55,00:10:31.90,00:10:46.20,flip burguer,flip,12,burguer,42
P01_55_28,P01_55,00:11:01.50,00:11:14.60,flip burguer,flip,12,burguer,42
P01_55_29,P01_55,00:11:49.10,00:12:10.60,flip burguer,flip,12,burguer,42
P01_55_30,P01_55,00:12:52.90,00:13:02.20,flip burguer,flip,12,burguer,42
P01_55_31,P01_55,00:13:13.50,00:13:14.80,add cheese,add,2,cheese,20
P01_55_32,P01_55,00:13:15.20,00:13:15.90,add cheese,add,2,cheese,20
P01_55_33,P01_55,00:13:16.30,00:13:17.90,add cheese,add,2,cheese,20
P01_55_34,P01_55,00:14:31.60,00:14:51.00,move burguer,move,7,burguer,42
P01_56_0,P01_56,00:00:09.20,00:00:11.30,pour oil,pour,5,oil,9
P01_56_1,P01_56,00:01:10.50,00:01:11.50,add bacon,add,2,bacon,41
P01_56_2,P01_56,00:01:11.90,00:01:16.80,move bacon,move,7,bacon,41
P01_56_3,P01_56,00:01:20.00,00:01:21.30,add bacon,add,2,bacon,41
P01_56_4,P01_56,00:01:21.70,00:01:26.50,move bacon,move,7,bacon,41
P01_56_5,P01_56,00:01:28.50,00:01:29.50,add bacon,add,2,bacon,41
P01_56_6,P01_56,00:01:29.70,00:01:30.70,move bacon,move,7,bacon,41
P01_56_7,P01_56,00:01:32.70,00:01:33.70,add bacon,add,2,bacon,41
P01_56_8,P01_56,00:01:34.10,00:01:36.50,move bacon,move,7,bacon,41
P01_56_9,P01_56,00:01:38.80,00:01:39.80,add bacon,add,2,bacon,41
P01_56_10,P01_56,00:01:40.10,00:01:46.30,move bacon,move,7,bacon,41
P01_56_11,P01_56,00:01:53.00,00:01:55.00,pour oil,pour,5,oil,9
P01_56_12,P01_56,00:02:10.00,00:02:19.10,add salt,add,2,salt,13
P01_56_13,P01_56,00:02:24.00,00:02:25.60,add salt,add,2,salt,13
P01_56_14,P01_56,00:02:31.30,00:02:36.70,add spice,add,2,spice,4
P01_56_15,P01_56,00:04:01.70,00:04:04.30,flip bacon,flip,12,bacon,41
P01_56_16,P01_56,00:04:05.20,00:04:08.20,flip bacon,flip,12,bacon,41
P01_56_17,P01_56,00:04:12.400,00:04:13.280,remove pan,remove,4,pan,10
P01_56_18,P01_56,00:04:20.920,00:04:22.240,put pan,put,6,pan,10
P01_56_19,P01_56,00:04:22.50,00:04:24.30,flip bacon,flip,12,bacon,41
P01_56_20,P01_56,00:04:26.00,00:04:40.70,move bacon,move,7,bacon,41
P01_56_21,P01_56,00:05:48.880,00:05:51.040,move pan,move,7,pan,10
P01_56_22,P01_56,00:05:53.40,00:05:55.00,flip bacon,flip,12,bacon,41
P01_56_23,P01_56,00:05:55.90,00:05:58.50,flip bacon,flip,12,bacon,41
P01_56_24,P01_56,00:06:00.00,00:06:01.60,flip bacon,flip,12,bacon,41
P01_56_25,P01_56,00:06:02.80,00:06:03.80,flip bacon,flip,12,bacon,41
P01_56_26,P01_56,00:06:05.10,00:06:07.00,flip bacon,flip,12,bacon,41
P01_56_27,P01_56,00:06:07.240,00:06:10.320,move pan,move,7,pan,10
P01_56_28,P01_56,00:08:15.880,00:08:16.840,move pan,move,7,pan,10
P01_56_29,P01_56,00:08:17.60,00:08:18.90,flip bacon,flip,12,bacon,41
P01_56_30,P01_56,00:08:20.10,00:08:21.60,flip bacon,flip,12,bacon,41
P01_56_31,P01_56,00:08:22.60,00:08:23.60,flip bacon,flip,12,bacon,41
P01_56_32,P01_56,00:08:24.70,00:08:27.10,flip bacon,flip,12,bacon,41
P01_56_33,P01_56,00:08:28.120,00:08:29.160,move pan,move,7,pan,10
P01_57_0,P01_57,00:00:56.90,00:01:02.10,add bean:green,add,2,bean:green,44
P01_57_1,P01_57,00:01:23.50,00:01:27.80,stir brean:green,stir,3,bean:green,44
P01_57_2,P01_57,00:01:36.10,00:02:04.50,stir brean:green,stir,3,bean:green,44
P01_57_3,P01_57,00:02:06.50,00:02:07.50,put spoon,put,6,spoon,23
P01_57_4,P01_57,00:02:39.90,00:02:42.10,stir brean:green,stir,3,bean:green,44
P01_57_5,P01_57,00:02:47.00,00:03:12.20,stir brean:green,stir,3,bean:green,44
P01_57_6,P01_57,00:03:11.90,00:03:13.10,put spoon,put,6,spoon,23
P01_57_7,P01_57,00:03:38.90,00:03:50.60,stir brean:green,stir,3,bean:green,44
P01_57_8,P01_57,00:04:08.70,00:04:32.30,stir brean:green,stir,3,bean:green,44
P01_57_9,P01_57,00:05:32.90,00:06:07.10,stir brean:green,stir,3,bean:green,44
P01_57_10,P01_57,00:06:06.90,00:06:07.90,put spoon,put,6,spoon,23
P01_57_11,P01_57,00:06:17.50,00:06:23.50,add salt,add,2,salt,13
P01_57_12,P01_57,00:06:30.70,00:06:31.70,stir brean:green,stir,3,bean:green,44
P01_57_13,P01_57,00:06:58.00,00:07:04.20,add spice,add,2,spice,4
P01_57_14,P01_57,00:07:17.70,00:07:30.20,stir brean:green,stir,3,bean:green,44
P01_57_15,P01_57,00:07:51.50,00:08:17.30,stir brean:green,stir,3,bean:green,44
P01_57_16,P01_57,00:08:37.30,00:08:56.50,stir brean:green,stir,3,bean:green,44
P01_57_17,P01_57,00:08:17.40,00:08:18.40,put spoon,put,6,spoon,23
P01_57_18,P01_57,00:08:56.00,00:08:57.60,put spoon,put,6,spoon,23
P01_57_19,P01_57,00:09:10.30,00:09:28.40,stir brean:green,stir,3,bean:green,44
P01_57_20,P01_57,00:07:29.00,00:07:30.20,put spoon,put,6,spoon,23
P01_57_21,P01_57,00:09:32.80,00:09:42.00,stir brean:green,stir,3,bean:green,44
P01_57_22,P01_57,00:10:17.80,00:10:30.80,stir brean:green,stir,3,bean:green,44
P01_57_23,P01_57,00:10:30.50,00:10:32.40,put spoon,put,6,spoon,23
P01_57_24,P01_57,00:10:38.90,00:10:42.90,add salt,add,2,salt,13
P01_57_25,P01_57,00:10:45.30,00:11:06.40,stir brean:green,stir,3,bean:green,44
P01_57_26,P01_57,00:11:06.80,00:11:08.20,put spoon,put,6,spoon,23
P01_57_27,P01_57,00:11:14.50,00:11:24.50,stir brean:green,stir,3,bean:green,44
P01_57_28,P01_57,00:11:24.50,00:11:25.80,put spoon,put,6,spoon,23
P01_57_29,P01_57,00:11:48.880,00:11:50.600,add sauce,add,2,sauce,16
P01_57_30,P01_57,00:12:00.70,00:12:26.20,stir vegetable,stir,3,vegetable,19
P01_57_31,P01_57,00:12:32.60,00:12:38.20,stir brean:green,stir,3,bean:green,44
P01_57_32,P01_57,00:12:59.00,00:13:06.90,add cheese,add,2,cheese,20
P01_57_33,P01_57,00:13:18.00,00:13:27.60,add cheese,add,2,cheese,20
P01_57_34,P01_57,00:13:28.80,00:13:29.80,stir brean:green,stir,3,bean:green,44
P01_58_0,P01_58,00:00:26.30,00:00:28.30,add salt,add,2,salt,13
P01_58_1,P01_58,00:00:54.80,00:00:58.60,add rice,add,2,rice,5
P01_58_2,P01_58,00:04:13.90,00:04:18.70,stir rice,stir,3,rice,5
P01_58_3,P01_58,00:05:37.80,00:05:40.40,stir rice,stir,3,rice,5
P01_58_4,P01_58,00:06:10.000,00:06:12.720,put pan,put,6,pan,10
P01_58_5,P01_58,00:06:25.80,00:06:27.70,pour oil,pour,5,oil,9
P01_58_6,P01_58,00:06:59.40,00:07:34.60,cut onion,cut,14,onion,6
P01_58_7,P01_58,00:06:59.60,00:07:35.70,add onion,add,2,onion,6
P01_58_8,P01_58,00:08:21.50,00:08:53.50,cut pepper,cut,14,pepper,43
P01_58_9,P01_58,00:08:21.50,00:08:53.60,add pepper,add,2,pepper,43
P01_58_10,P01_58,00:09:07.70,00:09:15.60,cut pepper,cut,14,pepper,43
P01_58_11,P01_58,00:09:07.70,00:09:15.60,add pepper,add,2,pepper,43
P01_58_12,P01_58,00:09:19.50,00:09:21.10,cut pepper,cut,14,pepper,43
P01_58_13,P01_58,00:09:19.50,00:09:21.10,add pepper,add,2,pepper,43
P01_58_14,P01_58,00:09:55.20,00:10:08.20,stir vegetable,stir,3,vegetable,19
P01_58_15,P01_58,00:12:07.70,00:12:19.70,stir vegetable,stir,3,vegetable,19
P01_58_16,P01_58,00:13:12.40,00:13:25.30,stir vegetable,stir,3,vegetable,19
P01_58_17,P01_58,00:13:28.70,00:13:30.70,add salt,add,2,salt,13
P01_58_18,P01_58,00:13:32.50,00:13:33.70,add salt,add,2,salt,13
P01_58_19,P01_58,00:13:36.40,00:13:42.30,add spice,add,2,spice,4
P01_58_20,P01_58,00:13:50.60,00:13:59.60,stir vegetable,stir,3,vegetable,19
P01_58_21,P01_58,00:14:02.70,00:14:06.00,stir rice,stir,3,rice,5
P01_58_22,P01_58,00:17:51.20,00:17:57.00,stir vegetable,stir,3,vegetable,19
P01_58_23,P01_58,00:17:58.10,00:17:58.80,add tomato,add,2,tomato,28
P01_58_24,P01_58,00:18:00.10,00:18:00.40,add tomato,add,2,tomato,28
P01_58_25,P01_58,00:18:01.40,00:18:02.00,add tomato,add,2,tomato,28
P01_58_26,P01_58,00:18:01.00,00:18:16.00,stir vegetable,stir,3,vegetable,19
P01_58_27,P01_58,00:18:32.40,00:18:46.90,stir vegetable,stir,3,vegetable,19
P01_58_28,P01_58,00:18:49.20,00:18:53.00,stir rice,stir,3,rice,5
P01_58_29,P01_58,00:18:56.960,00:18:57.840,remove pan,remove,4,pan,10
P01_58_30,P01_58,00:19:18.680,00:19:20.600,put pan,put,6,pan,10
P01_58_31,P01_58,00:19:33.90,00:19:39.20,pour oil,pour,5,oil,9
P01_58_32,P01_58,00:19:55.60,00:19:56.90,add chicken,add,2,chicken,33
P01_58_33,P01_58,00:20:00.30,00:20:02.10,add chicken,add,2,chicken,33
P01_58_34,P01_58,00:20:05.10,00:20:06.20,add chicken,add,2,chicken,33
P01_58_35,P01_58,00:20:54.30,00:20:57.20,flip chicken,flip,12,chicken,33
P01_58_36,P01_58,00:20:59.30,00:21:02.70,flip chicken,flip,12,chicken,33
P01_58_37,P01_58,00:21:03.70,00:21:10.10,flip chicken,flip,12,chicken,33
P01_58_38,P01_58,00:21:51.70,00:21:53.40,remove pot,remove,4,pot,0
P01_58_39,P01_58,00:22:16.30,00:22:17.70,flip chicken,flip,12,chicken,33
P01_58_40,P01_58,00:22:18.10,00:22:19.20,flip chicken,flip,12,chicken,33
P01_58_41,P01_58,00:22:19.90,00:22:22.00,flip chicken,flip,12,chicken,33
P01_58_42,P01_58,00:22:33.00,00:22:34.70,add chicken,add,2,meat,17
P01_59_0,P01_59,00:00:44.160,00:00:45.320,move pan,move,7,pan,10
P01_59_1,P01_59,00:00:53.80,00:00:59.80,add potato,add,2,potato,29
P01_59_2,P01_59,00:01:06.70,00:01:12.90,stir potato,stir,3,potato,29
P01_59_3,P01_59,00:01:17.80,00:01:41.10,stir potato,stir,3,potato,29
P01_59_4,P01_59,00:01:54.30,00:02:09.30,stir potato,stir,3,potato,29
P01_59_5,P01_59,00:02:20.560,00:02:22.080,move pan,move,7,pan,10
P01_59_6,P01_59,00:02:21.720,00:02:22.760,put pan,put,6,pan,10
P01_59_7,P01_59,00:02:23.40,00:02:35.00,transfer potato,transfer,7,potato,29
P01_59_8,P01_59,00:02:37.920,00:02:39.400,move pan,move,7,pan,10
P01_59_9,P01_59,00:02:41.60,00:02:48.30,stir potato,stir,3,potato,29
P01_59_10,P01_59,00:04:51.880,00:04:52.800,move pan,move,7,pan,10
P01_59_11,P01_59,00:04:57.800,00:05:06.040,cut cheese,cut,14,cheese,20
P01_59_12,P01_59,00:04:57.800,00:05:06.040,cut cheese,cut,14,cheese,20
P01_59_13,P01_59,00:05:20.280,00:05:34.040,cut cheese,cut,14,cheese,20
P01_59_14,P01_59,00:05:20.280,00:05:34.040,cut cheese,cut,14,cheese,20
P01_59_15,P01_59,00:07:56.00,00:07:59.90,add salt,add,2,salt,13
P01_59_16,P01_59,00:08:00.90,00:08:11.20,stir potato,stir,3,potato,29
P01_59_17,P01_59,00:08:13.10,00:08:20.50,stir potato,stir,3,potato,29
P01_59_18,P01_59,00:08:20.50,00:08:27.50,stir food,stir,3,food,7
P01_59_19,P01_59,00:08:28.520,00:08:29.400,move pan,move,7,pan,10
P01_59_20,P01_59,00:11:48.50,00:12:04.10,stir potato,stir,3,potato,29
P01_59_21,P01_59,00:12:20.160,00:12:21.200,move pan,move,7,pan,10
P01_59_22,P01_59,00:12:22.440,00:12:23.640,put pan,put,6,pan,10
P01_59_23,P01_59,00:12:27.800,00:12:29.600,move pan,move,7,pan,10
P01_59_24,P01_59,00:12:30.760,00:12:34.000,move pan,move,7,pan,10
P01_59_25,P01_59,00:12:43.60,00:12:48.60,add oil,add,2,oil,9
P01_59_26,P01_59,00:14:00.40,00:14:13.90,stir potato,stir,3,potato,29
P01_59_27,P01_59,00:14:26.20,00:14:29.30,add chicken,add,2,chicken,33
P01_59_28,P01_59,00:14:50.90,00:14:55.90,add chicken,add,2,chicken,33
P01_59_29,P01_59,00:15:18.90,00:15:22.50,add chicken,add,2,chicken,33
P01_59_30,P01_59,00:15:23.920,00:15:26.440,move pan,move,7,pan,10
P01_59_31,P01_59,00:16:03.80,00:16:16.10,flip chicken,flip,12,chicken,33
P01_59_32,P01_59,00:17:07.00,00:17:07.90,stir potato,stir,3,potato,29
P01_59_33,P01_59,00:17:26.70,00:17:37.80,stir potato,stir,3,potato,29
P01_59_34,P01_59,00:18:21.70,00:18:31.70,flip chicken,flip,12,chicken,33
P01_59_35,P01_59,00:18:39.40,00:18:53.00,stir potato,stir,3,potato,29
P01_59_36,P01_59,00:19:13.160,00:19:14.360,remove pan,remove,4,pan,10
P01_60_0,P01_60,00:00:36.30,00:00:37.50,add meat,add,2,meat,17
P01_60_1,P01_60,00:00:39.70,00:00:41.00,add meat,add,2,meat,17
P01_60_2,P01_60,00:01:07.80,00:01:09.40,add meat,add,2,meat,17
P01_60_3,P01_60,00:01:17.00,00:01:18.40,add meat,add,2,meat,17
P01_60_4,P01_60,00:02:09.70,00:02:10.30,flip meat,flip,12,meat,17
P01_60_5,P01_60,00:02:11.10,00:02:12.30,flip meat,flip,12,meat,17
P01_60_6,P01_60,00:02:13.00,00:02:14.40,flip meat,flip,12,meat,17
P01_60_7,P01_60,00:02:15.50,00:02:17.00,flip meat,flip,12,meat,17
P01_60_8,P01_60,00:02:22.70,00:02:25.70,add meat,add,2,meat,17
P01_60_9,P01_60,00:03:19.60,00:03:20.80,flip meat,flip,12,meat,17
P01_60_10,P01_60,00:03:21.00,00:03:22.70,flip meat,flip,12,meat,17
P01_60_11,P01_60,00:03:25.60,00:03:27.00,flip meat,flip,12,meat,17
P01_60_12,P01_60,00:03:28.40,00:03:29.90,flip meat,flip,12,meat,17
P01_60_13,P01_60,00:03:31.00,00:03:32.40,flip meat,flip,12,meat,17
P01_60_14,P01_60,00:05:10.90,00:05:12.60,flip meat,flip,12,meat,17
P01_60_15,P01_60,00:05:14.70,00:05:16.30,flip meat,flip,12,meat,17
P01_60_16,P01_60,00:05:16.50,00:05:18.10,flip meat,flip,12,meat,17
P01_60_17,P01_60,00:05:18.20,00:05:19.90,flip meat,flip,12,meat,17
P01_60_18,P01_60,00:05:20.20,00:05:21.70,flip meat,flip,12,meat,17
P01_60_19,P01_60,00:06:24.50,00:06:25.80,flip meat,flip,12,meat,17
P01_60_20,P01_60,00:05:32.080,00:05:34.600,remove meat,remove,4,meat,17
P01_60_21,P01_60,00:05:35.680,00:05:38.840,remove meat,remove,4,meat,17
P01_60_22,P01_60,00:05:39.920,00:05:42.920,remove meat,remove,4,meat,17
P01_60_23,P01_60,00:06:26.20,00:06:29.50,flip meat,flip,12,meat,17
P01_60_24,P01_60,00:07:20.90,00:07:23.30,flip meat,flip,12,meat,17
P01_60_25,P01_60,00:07:23.80,00:07:24.80,flip meat,flip,12,meat,17
P01_60_26,P01_60,00:07:31.400,00:07:33.560,remove meat,remove,4,meat,17
P01_60_27,P01_60,00:07:35.280,00:07:36.920,remove meat,remove,4,meat,17
P01_61_0,P01_61,00:00:04.040,00:00:05.560,put pan,put,6,pan,10
P01_61_1,P01_61,00:00:09.90,00:00:12.00,pour oil,pour,5,oil,9
P01_61_2,P01_61,00:00:16.40,00:00:18.40,pour oil,pour,5,oil,9
P01_61_3,P01_61,00:00:59.920,00:01:05.800,add pepper,add,2,pepper,43
P01_61_4,P01_61,00:01:37.30,00:02:01.70,stir pepper,stir,3,pepper,43
P01_61_5,P01_61,00:02:41.20,00:02:54.20,stir pepper,stir,3,pepper,43
P01_61_6,P01_61,00:05:00.40,00:05:22.00,stir pepper,stir,3,pepper,43
P01_61_7,P01_61,00:05:31.50,00:06:23.30,stir pepper,stir,3,pepper,43
P01_61_8,P01_61,00:07:04.20,00:07:44.70,stir pepper,stir,3,pepper,43
P01_61_9,P01_61,00:08:20.20,00:08:35.70,stir pepper,stir,3,pepper,43
P01_61_10,P01_61,00:09:47.40,00:09:48.40,stir pepper,stir,3,pepper,43
P01_61_11,P01_61,00:09:53.90,00:10:23.20,stir pepper,stir,3,pepper,43
P01_61_12,P01_61,00:11:29.00,00:11:49.10,stir pepper,stir,3,pepper,43
P01_61_13,P01_61,00:13:08.70,00:13:28.40,stir pepper,stir,3,pepper,43
P01_61_14,P01_61,00:15:18.20,00:15:39.80,stir pepper,stir,3,pepper,43
P01_61_15,P01_61,00:18:08.00,00:18:37.80,stir pepper,stir,3,pepper,43
P01_61_16,P01_61,00:20:09.30,00:20:40.00,stir pepper,stir,3,pepper,43
P01_61_17,P01_61,00:22:34.10,00:22:44.20,stir pepper,stir,3,pepper,43
P01_61_18,P01_61,00:22:48.00,00:22:59.50,stir pepper,stir,3,pepper,43
P01_61_19,P01_61,00:23:06.00,00:23:09.70,add salt,add,2,salt,13
P01_61_20,P01_61,00:23:19.90,00:23:24.30,add salt,add,2,salt,13
P01_61_21,P01_61,00:23:25.10,00:23:26.10,stir pepper,stir,3,pepper,43
P01_61_22,P01_61,00:23:30.40,00:23:52.50,stir pepper,stir,3,pepper,43
P01_61_23,P01_61,00:24:00.00,00:24:04.80,add spice,add,2,spice,4
P01_61_24,P01_61,00:24:07.10,00:24:12.20,add spice,add,2,spice,4
P01_61_25,P01_61,00:24:15.20,00:24:45.00,stir pepper,stir,3,pepper,43
P01_61_26,P01_61,00:25:04.60,00:25:09.80,add spice,add,2,spice,4
P01_61_27,P01_61,00:25:21.80,00:26:54.80,stir pepper,stir,3,pepper,43
P01_61_28,P01_61,00:27:51.10,00:28:30.50,stir pepper,stir,3,pepper,43
P01_61_29,P01_61,00:28:34.20,00:28:39.30,stir pepper,stir,3,pepper,43
P01_62_0,P01_62,00:00:07.80,00:00:10.90,pour oil,pour,5,oil,9
P01_62_1,P01_62,00:00:17.10,00:00:26.90,transfer oil,transfer,7,oil,9
P01_62_2,P01_62,00:01:06.10,00:01:08.40,pour oil,pour,5,oil,9
P01_62_3,P01_62,00:01:37.40,00:01:41.50,add onion,add,2,onion,6
P01_62_4,P01_62,00:01:46.20,00:02:02.30,stir onion,stir,3,onion,6
P01_62_5,P01_62,00:02:18.30,00:02:20.30,add salt,add,2,salt,13
P01_62_6,P01_62,00:02:29.20,00:02:44.10,stir onion,stir,3,onion,6
P01_62_7,P01_62,00:03:24.30,00:03:31.90,add garlic,add,2,garlic,14
