narration_id,participant_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_48_2,P01,P01_48,00:00:17.20,00:00:25.50,add oil,add,46,oil,31,['oil'],[31]
P01_48_3,P01,P01_48,00:01:28.70,00:01:33.10,add potato,add,46,potato,30,['potato'],[30]
P01_48_4,P01,P01_48,00:01:34.80,00:01:42.70,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_5,P01,P01_48,00:01:44.40,00:01:51.30,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_7,P01,P01_48,00:03:43.90,00:03:53.60,add salt,add,46,salt,38,['salt'],[38]
P01_48_8,P01,P01_48,00:03:59.90,00:04:12.00,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_11,P01,P01_48,00:06:16.30,00:06:24.80,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_12,P01,P01_48,00:11:41.20,00:11:44.30,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_13,P01,P01_48,00:11:50.10,00:11:56.50,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_14,P01,P01_48,00:11:56.90,00:11:58.70,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_48_16,P01,P01_48,00:12:07.60,00:12:08.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_48_18,P01,P01_48,00:12:19.10,00:12:22.10,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_19,P01,P01_48,00:12:38.40,00:12:45.90,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_20,P01,P01_48,00:12:48.50,00:12:52.80,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_21,P01,P01_48,00:12:54.70,00:12:58.10,stir potato,stir,10,potato,30,['potato'],[30]
P01_48_23,P01,P01_48,00:13:41.30,00:14:16.30,stir potato,stir,10,potato,30,['potato'],[30]
P01_49_2,P01,P01_49,00:01:10.00,00:01:15.90,add onion,add,46,onion,16,['onion'],[16]
P01_49_3,P01,P01_49,00:01:46.50,00:01:53.30,stir onion,stir,10,onion,16,['onion'],[16]
P01_49_5,P01,P01_49,00:02:11.50,00:02:16.30,stir onion,stir,10,onion,16,['onion'],[16]
P01_49_6,P01,P01_49,00:02:16.30,00:02:17.50,add spoon,add,46,spoon,1,['spoon'],[1]
P01_49_7,P01,P01_49,00:02:22.00,00:02:25.90,add salt,add,46,salt,38,['salt'],[38]
P01_49_8,P01,P01_49,00:02:37.20,00:02:43.50,add oil,add,46,oil,31,['oil'],[31]
P01_49_9,P01,P01_49,00:02:59.60,00:03:02.40,add spice,add,46,spice,85,['spice'],[85]
P01_49_10,P01,P01_49,00:03:46.50,00:03:52.60,stir onion,stir,10,onion,16,['onion'],[16]
P01_49_14,P01,P01_49,00:04:57.60,00:05:29.10,stir food,stir,10,food,34,['food'],[34]
P01_49_15,P01,P01_49,00:05:43.00,00:05:45.40,add spice,add,46,spice,85,['spice'],[85]
P01_49_16,P01,P01_49,00:05:46.60,00:05:54.00,stir food,stir,10,food,34,['food'],[34]
P01_49_17,P01,P01_49,00:06:03.70,00:06:17.30,transfer vegetable,transfer,11,vegetable,94,['vegetable'],[94]
P01_49_19,P01,P01_49,00:06:25.10,00:07:00.10,stir food,stir,10,food,34,['food'],[34]
P01_49_20,P01,P01_49,00:07:02.80,00:07:03.90,cover pot,cover,36,pot,29,['pot'],[29]
P01_49_21,P01,P01_49,00:05:58.90,00:06:00.60,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_49_22,P01,P01_49,00:08:36.10,00:08:45.80,stir food,stir,10,food,34,['food'],[34]
P01_50_2,P01,P01_50,00:01:15.50,00:01:22.00,add chicken,add,46,chicken,57,['chicken'],[57]
P01_50_3,P01,P01_50,00:01:22.00,00:01:23.10,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_4,P01,P01_50,00:01:41.40,00:01:50.90,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_5,P01,P01_50,00:02:04.50,00:02:28.00,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_6,P01,P01_50,00:02:51.10,00:03:14.20,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_7,P01,P01_50,00:03:42.70,00:03:53.70,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_8,P01,P01_50,00:03:59.40,00:04:07.70,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_12,P01,P01_50,00:04:12.60,00:04:19.50,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_13,P01,P01_50,00:04:39.60,00:04:57.50,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_15,P01,P01_50,00:05:10.00,00:05:20.90,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_16,P01,P01_50,00:05:22.40,00:05:56.60,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_17,P01,P01_50,00:06:02.30,00:06:04.30,add salt,add,46,salt,38,['salt'],[38]
P01_50_18,P01,P01_50,00:06:07.70,00:06:20.30,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_19,P01,P01_50,00:06:22.80,00:06:24.90,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_20,P01,P01_50,00:06:26.30,00:06:33.80,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_21,P01,P01_50,00:06:37.10,00:06:37.50,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_22,P01,P01_50,00:06:38.40,00:06:47.50,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_23,P01,P01_50,00:06:54.40,00:06:59.20,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_24,P01,P01_50,00:07:02.10,00:07:06.90,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_50_25,P01,P01_50,00:07:34.70,00:07:39.90,stir chicken,stir,10,chicken,57,['chicken'],[57]
P01_51_0,P01,P01_51,00:00:55.90,00:00:58.70,add oil,add,46,oil,31,['oil'],[31]
P01_51_2,P01,P01_51,00:02:06.90,00:02:14.20,add meat,add,46,meat,28,['meat'],[28]
P01_51_3,P01,P01_51,00:02:14.30,00:02:39.30,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_4,P01,P01_51,00:02:39.40,00:02:40.40,add spoon,add,46,spoon,1,['spoon'],[1]
P01_51_5,P01,P01_51,00:03:00.90,00:03:21.90,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_7,P01,P01_51,00:03:41.50,00:04:09.30,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_9,P01,P01_51,00:04:10.80,00:04:12.60,add spoon,add,46,spoon,1,['spoon'],[1]
P01_51_10,P01,P01_51,00:04:32.60,00:04:51.00,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_11,P01,P01_51,00:04:51.50,00:04:52.80,add spoon,add,46,spoon,1,['spoon'],[1]
P01_51_14,P01,P01_51,00:04:56.10,00:05:05.80,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_15,P01,P01_51,00:05:05.80,00:05:06.60,add spoon,add,46,spoon,1,['spoon'],[1]
P01_51_17,P01,P01_51,00:05:12.60,00:05:15.30,add oil,add,46,oil,31,['oil'],[31]
P01_51_18,P01,P01_51,00:05:20.00,00:05:30.90,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_19,P01,P01_51,00:05:30.80,00:05:31.80,add spoon,add,46,spoon,1,['spoon'],[1]
P01_51_20,P01,P01_51,00:05:43.10,00:05:47.20,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_21,P01,P01_51,00:05:54.00,00:05:55.50,add spice,add,46,spice,85,['spice'],[85]
P01_51_22,P01,P01_51,00:06:05.80,00:07:05.20,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_24,P01,P01_51,00:07:07.80,00:07:13.30,stir meat,stir,10,meat,28,['meat'],[28]
P01_51_25,P01,P01_51,00:07:14.50,00:07:16.30,add spoon,add,46,spoon,1,['spoon'],[1]
P01_53_0,P01,P01_53,00:00:17.50,00:00:35.60,stir food,stir,10,food,34,['food'],[34]
P01_53_2,P01,P01_53,00:00:54.40,00:01:06.90,stir food,stir,10,food,34,['food'],[34]
P01_53_4,P01,P01_53,00:01:48.60,00:02:04.80,stir food,stir,10,food,34,['food'],[34]
P01_53_8,P01,P01_53,00:02:41.70,00:03:05.40,stir food,stir,10,food,34,['food'],[34]
P01_53_10,P01,P01_53,00:03:47.40,00:04:10.40,stir food,stir,10,food,34,['food'],[34]
P01_53_16,P01,P01_53,00:04:52.00,00:05:06.90,stir food,stir,10,food,34,['food'],[34]
P01_53_17,P01,P01_53,00:05:10.00,00:05:14.60,add salt,add,46,salt,38,['salt'],[38]
P01_53_19,P01,P01_53,00:05:19.70,00:05:25.10,add spice,add,46,spice,85,['spice'],[85]
P01_53_20,P01,P01_53,00:05:28.00,00:05:44.50,stir food,stir,10,food,34,['food'],[34]
P01_53_21,P01,P01_53,00:10:29.00,00:10:53.00,stir food,stir,10,food,34,['food'],[34]
P01_53_24,P01,P01_53,00:11:28.80,00:11:30.90,stir food,stir,10,food,34,['food'],[34]
P01_53_25,P01,P01_53,00:11:40.90,00:11:51.10,stir food,stir,10,food,34,['food'],[34]
P01_54_0,P01,P01_54,00:00:22.20,00:00:25.40,add oil,add,46,oil,31,['oil'],[31]
P01_54_3,P01,P01_54,00:00:49.00,00:00:59.00,spread oil,spread,27,oil,31,['oil'],[31]
P01_54_4,P01,P01_54,00:00:59.00,00:00:59.40,add garlic,add,46,garlic,51,['garlic'],[51]
P01_54_5,P01,P01_54,00:00:59.90,00:01:00.40,add garlic,add,46,garlic,51,['garlic'],[51]
P01_54_6,P01,P01_54,00:01:00.80,00:01:05.90,spread oil,spread,27,oil,31,['oil'],[31]
P01_54_7,P01,P01_54,00:01:59.90,00:02:01.70,add salmon,add,46,salmon,112,['salmon'],[112]
P01_54_8,P01,P01_54,00:02:05.40,00:02:06.60,add salmon,add,46,salmon,112,['salmon'],[112]
P01_54_9,P01,P01_54,00:02:10.80,00:02:12.60,add salmon,add,46,salmon,112,['salmon'],[112]
P01_54_10,P01,P01_54,00:02:15.60,00:02:16.60,add salmon,add,46,salmon,112,['salmon'],[112]
P01_54_11,P01,P01_54,00:02:17.40,00:02:18.00,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_12,P01,P01_54,00:02:18.70,00:02:19.00,move garlic,move,11,garlic,51,['garlic'],[51]
P01_54_13,P01,P01_54,00:02:18.00,00:02:18.30,move garlic,move,11,garlic,51,['garlic'],[51]
P01_54_14,P01,P01_54,00:02:21.20,00:02:24.00,move garlic,move,11,garlic,51,['garlic'],[51]
P01_54_15,P01,P01_54,00:02:25.80,00:02:28.50,move garlic,move,11,garlic,51,['garlic'],[51]
P01_54_16,P01,P01_54,00:02:31.60,00:02:32.90,add salmon,add,46,salmon,112,['salmon'],[112]
P01_54_17,P01,P01_54,00:02:33.20,00:02:37.00,move salmon,move,11,salmon,112,['salmon'],[112]
P01_54_18,P01,P01_54,00:02:38.70,00:02:40.00,add salmon,add,46,salmon,112,['salmon'],[112]
P01_54_19,P01,P01_54,00:02:40.40,00:02:46.00,move salmon,move,11,salmon,112,['salmon'],[112]
P01_54_20,P01,P01_54,00:02:51.00,00:02:57.90,add salt,add,46,salt,38,['salt'],[38]
P01_54_21,P01,P01_54,00:03:03.20,00:03:09.40,add spice,add,46,spice,85,['spice'],[85]
P01_54_22,P01,P01_54,00:03:47.20,00:03:50.40,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_23,P01,P01_54,00:03:52.00,00:03:55.50,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_24,P01,P01_54,00:03:57.20,00:04:01.30,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_25,P01,P01_54,00:04:02.60,00:04:03.60,move salmon,move,11,salmon,112,['salmon'],[112]
P01_54_26,P01,P01_54,00:04:05.50,00:04:09.60,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_27,P01,P01_54,00:04:09.90,00:04:10.50,move salmon,move,11,salmon,112,['salmon'],[112]
P01_54_28,P01,P01_54,00:04:16.20,00:04:19.90,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_29,P01,P01_54,00:04:25.20,00:04:29.40,flip salmon,flip,22,salmon,112,['salmon'],[112]
P01_54_30,P01,P01_54,00:04:30.00,00:04:34.00,move salmon,move,11,salmon,112,['salmon'],[112]
P01_54_31,P01,P01_54,00:04:37.00,00:04:46.00,move salmon,move,11,salmon,112,['salmon'],[112]
P01_54_32,P01,P01_54,00:04:49.20,00:04:56.10,move salmon,move,11,salmon,112,['salmon'],[112]
P01_55_1,P01,P01_55,00:03:14.90,00:03:17.60,add oil,add,46,oil,31,['oil'],[31]
P01_55_4,P01,P01_55,00:04:30.70,00:04:33.70,add meat,add,46,meat,28,['meat'],[28]
P01_55_5,P01,P01_55,00:04:37.40,00:04:40.80,add meat,add,46,meat,28,['meat'],[28]
P01_55_6,P01,P01_55,00:04:44.40,00:04:49.00,add meat,add,46,meat,28,['meat'],[28]
P01_55_9,P01,P01_55,00:05:32.20,00:05:40.60,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_10,P01,P01_55,00:05:13.60,00:05:23.40,stir meat,stir,10,meat,28,['meat'],[28]
P01_55_11,P01,P01_55,00:06:10.10,00:06:19.90,stir meat,stir,10,meat,28,['meat'],[28]
P01_55_12,P01,P01_55,00:06:38.10,00:06:51.40,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_14,P01,P01_55,00:07:29.10,00:07:49.80,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_16,P01,P01_55,00:08:08.50,00:08:15.10,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_17,P01,P01_55,00:08:19.60,00:08:33.00,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_19,P01,P01_55,00:09:15.70,00:09:17.40,add oil,add,46,oil,31,['oil'],[31]
P01_55_21,P01,P01_55,00:09:32.20,00:09:33.70,add meat,add,46,meat,28,['meat'],[28]
P01_55_22,P01,P01_55,00:09:39.10,00:09:40.10,add meat,add,46,meat,28,['meat'],[28]
P01_55_23,P01,P01_55,00:09:48.70,00:09:50.10,add meat,add,46,meat,28,['meat'],[28]
P01_55_25,P01,P01_55,00:10:21.60,00:10:31.90,stir meat,stir,10,meat,28,['meat'],[28]
P01_55_26,P01,P01_55,00:10:31.90,00:10:46.20,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_27,P01,P01_55,00:11:01.50,00:11:14.60,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_28,P01,P01_55,00:11:49.10,00:12:10.60,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_29,P01,P01_55,00:12:52.90,00:13:02.20,flip meat,flip,22,meat,28,['meat'],[28]
P01_55_31,P01,P01_55,00:13:13.50,00:13:14.80,add cheese,add,46,cheese,32,['cheese'],[32]
P01_55_32,P01,P01_55,00:13:15.20,00:13:15.90,add cheese,add,46,cheese,32,['cheese'],[32]
P01_55_33,P01,P01_55,00:13:16.30,00:13:17.90,add cheese,add,46,cheese,32,['cheese'],[32]
P01_55_35,P01,P01_55,00:14:31.60,00:14:51.00,stir meat,stir,10,meat,28,['meat'],[28]
P01_56_1,P01,P01_56,00:00:09.20,00:00:11.30,add oil,add,46,oil,31,['oil'],[31]
P01_56_3,P01,P01_56,00:01:10.50,00:01:11.50,add bacon,add,46,bacon,163,['bacon'],[163]
P01_56_4,P01,P01_56,00:01:11.90,00:01:16.80,move bacon,move,11,bacon,163,['bacon'],[163]
P01_56_5,P01,P01_56,00:01:20.00,00:01:21.30,add bacon,add,46,bacon,163,['bacon'],[163]
P01_56_6,P01,P01_56,00:01:21.70,00:01:26.50,move bacon,move,11,bacon,163,['bacon'],[163]
P01_56_7,P01,P01_56,00:01:28.50,00:01:29.50,add bacon,add,46,bacon,163,['bacon'],[163]
P01_56_8,P01,P01_56,00:01:29.70,00:01:30.70,move bacon,move,11,bacon,163,['bacon'],[163]
P01_56_9,P01,P01_56,00:01:32.70,00:01:33.70,add bacon,add,46,bacon,163,['bacon'],[163]
P01_56_10,P01,P01_56,00:01:34.10,00:01:36.50,move bacon,move,11,bacon,163,['bacon'],[163]
P01_56_11,P01,P01_56,00:01:38.80,00:01:39.80,add bacon,add,46,bacon,163,['bacon'],[163]
P01_56_12,P01,P01_56,00:01:40.10,00:01:46.30,move bacon,move,11,bacon,163,['bacon'],[163]
P01_56_14,P01,P01_56,00:01:53.00,00:01:55.00,add oil,add,46,oil,31,['oil'],[31]
P01_56_15,P01,P01_56,00:02:10.00,00:02:19.10,add salt,add,46,salt,38,['salt'],[38]
P01_56_16,P01,P01_56,00:02:24.00,00:02:25.60,add salt,add,46,salt,38,['salt'],[38]
P01_56_17,P01,P01_56,00:02:31.30,00:02:36.70,add spice,add,46,spice,85,['spice'],[85]
P01_56_18,P01,P01_56,00:04:01.70,00:04:04.30,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_19,P01,P01_56,00:04:05.20,00:04:08.20,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_22,P01,P01_56,00:04:22.50,00:04:24.30,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_23,P01,P01_56,00:04:26.00,00:04:40.70,move bacon,move,11,bacon,163,['bacon'],[163]
P01_56_25,P01,P01_56,00:05:53.40,00:05:55.00,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_26,P01,P01_56,00:05:55.90,00:05:58.50,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_27,P01,P01_56,00:06:00.00,00:06:01.60,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_28,P01,P01_56,00:06:02.80,00:06:03.80,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_29,P01,P01_56,00:06:05.10,00:06:07.00,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_32,P01,P01_56,00:08:17.60,00:08:18.90,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_33,P01,P01_56,00:08:20.10,00:08:21.60,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_34,P01,P01_56,00:08:22.60,00:08:23.60,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_56_35,P01,P01_56,00:08:24.70,00:08:27.10,flip bacon,flip,22,bacon,163,['bacon'],[163]
P01_57_2,P01,P01_57,00:00:56.90,00:01:02.10,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_57_4,P01,P01_57,00:01:23.50,00:01:27.80,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_5,P01,P01_57,00:01:36.10,00:02:04.50,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_8,P01,P01_57,00:02:06.50,00:02:07.50,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_9,P01,P01_57,00:02:39.90,00:02:42.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_11,P01,P01_57,00:02:47.00,00:03:12.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_13,P01,P01_57,00:03:11.90,00:03:13.10,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_14,P01,P01_57,00:03:38.90,00:03:50.60,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_15,P01,P01_57,00:04:08.70,00:04:32.30,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_17,P01,P01_57,00:05:32.90,00:06:07.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_19,P01,P01_57,00:06:06.90,00:06:07.90,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_20,P01,P01_57,00:06:17.50,00:06:23.50,add salt,add,46,salt,38,['salt'],[38]
P01_57_21,P01,P01_57,00:06:30.70,00:06:31.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_22,P01,P01_57,00:06:58.00,00:07:04.20,add spice,add,46,spice,85,['spice'],[85]
P01_57_23,P01,P01_57,00:07:17.70,00:07:30.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_25,P01,P01_57,00:07:51.50,00:08:17.30,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_26,P01,P01_57,00:08:37.30,00:08:56.50,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_28,P01,P01_57,00:08:17.40,00:08:18.40,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_29,P01,P01_57,00:08:56.00,00:08:57.60,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_30,P01,P01_57,00:09:10.30,00:09:28.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_31,P01,P01_57,00:07:29.00,00:07:30.20,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_33,P01,P01_57,00:09:32.80,00:09:42.00,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_35,P01,P01_57,00:10:17.80,00:10:30.80,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_36,P01,P01_57,00:10:30.50,00:10:32.40,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_38,P01,P01_57,00:10:38.90,00:10:42.90,add salt,add,46,salt,38,['salt'],[38]
P01_57_39,P01,P01_57,00:10:45.30,00:11:06.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_41,P01,P01_57,00:11:06.80,00:11:08.20,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_42,P01,P01_57,00:11:14.50,00:11:24.50,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_43,P01,P01_57,00:11:24.50,00:11:25.80,add spoon,add,46,spoon,1,['spoon'],[1]
P01_57_45,P01,P01_57,00:12:00.70,00:12:26.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_47,P01,P01_57,00:12:32.60,00:12:38.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_57_48,P01,P01_57,00:12:59.00,00:13:06.90,add cheese,add,46,cheese,32,['cheese'],[32]
P01_57_49,P01,P01_57,00:13:18.00,00:13:27.60,add cheese,add,46,cheese,32,['cheese'],[32]
P01_57_50,P01,P01_57,00:13:28.80,00:13:29.80,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_2,P01,P01_58,00:00:26.30,00:00:28.30,add salt,add,46,salt,38,['salt'],[38]
P01_58_3,P01,P01_58,00:00:54.80,00:00:58.60,add rice,add,46,rice,152,['rice'],[152]
P01_58_4,P01,P01_58,00:04:13.90,00:04:18.70,stir rice,stir,10,rice,152,['rice'],[152]
P01_58_7,P01,P01_58,00:05:37.80,00:05:40.40,stir rice,stir,10,rice,152,['rice'],[152]
P01_58_10,P01,P01_58,00:06:25.80,00:06:27.70,add oil,add,46,oil,31,['oil'],[31]
P01_58_11,P01,P01_58,00:06:59.40,00:07:34.60,cut onion,cut,7,onion,16,['onion'],[16]
P01_58_12,P01,P01_58,00:06:59.60,00:07:35.70,add onion,add,46,onion,16,['onion'],[16]
P01_58_14,P01,P01_58,00:08:21.50,00:08:53.50,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_58_15,P01,P01_58,00:08:21.50,00:08:53.60,add pepper,add,46,pepper,37,['pepper'],[37]
P01_58_16,P01,P01_58,00:09:07.70,00:09:15.60,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_58_17,P01,P01_58,00:09:07.70,00:09:15.60,add pepper,add,46,pepper,37,['pepper'],[37]
P01_58_18,P01,P01_58,00:09:19.50,00:09:21.10,cut pepper,cut,7,pepper,37,['pepper'],[37]
P01_58_19,P01,P01_58,00:09:19.50,00:09:21.10,add pepper,add,46,pepper,37,['pepper'],[37]
P01_58_20,P01,P01_58,00:09:55.20,00:10:08.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_21,P01,P01_58,00:12:07.70,00:12:19.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_23,P01,P01_58,00:13:12.40,00:13:25.30,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_24,P01,P01_58,00:13:28.70,00:13:30.70,add salt,add,46,salt,38,['salt'],[38]
P01_58_25,P01,P01_58,00:13:32.50,00:13:33.70,add salt,add,46,salt,38,['salt'],[38]
P01_58_26,P01,P01_58,00:13:36.40,00:13:42.30,add spice,add,46,spice,85,['spice'],[85]
P01_58_27,P01,P01_58,00:13:50.60,00:13:59.60,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_28,P01,P01_58,00:14:02.70,00:14:06.00,stir rice,stir,10,rice,152,['rice'],[152]
P01_58_29,P01,P01_58,00:17:51.20,00:17:57.00,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_31,P01,P01_58,00:17:58.10,00:17:58.80,add tomato,add,46,tomato,43,['tomato'],[43]
P01_58_32,P01,P01_58,00:18:00.10,00:18:00.40,add tomato,add,46,tomato,43,['tomato'],[43]
P01_58_33,P01,P01_58,00:18:01.40,00:18:02.00,add tomato,add,46,tomato,43,['tomato'],[43]
P01_58_34,P01,P01_58,00:18:01.00,00:18:16.00,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_35,P01,P01_58,00:18:32.40,00:18:46.90,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_58_36,P01,P01_58,00:18:49.20,00:18:53.00,stir rice,stir,10,rice,152,['rice'],[152]
P01_58_39,P01,P01_58,00:19:33.90,00:19:39.20,add oil,add,46,oil,31,['oil'],[31]
P01_58_40,P01,P01_58,00:19:55.60,00:19:56.90,add meat,add,46,meat,28,['meat'],[28]
P01_58_41,P01,P01_58,00:20:00.30,00:20:02.10,add meat,add,46,meat,28,['meat'],[28]
P01_58_42,P01,P01_58,00:20:05.10,00:20:06.20,add meat,add,46,meat,28,['meat'],[28]
P01_58_43,P01,P01_58,00:20:54.30,00:20:57.20,flip meat,flip,22,meat,28,['meat'],[28]
P01_58_44,P01,P01_58,00:20:59.30,00:21:02.70,flip meat,flip,22,meat,28,['meat'],[28]
P01_58_45,P01,P01_58,00:21:03.70,00:21:10.10,flip meat,flip,22,meat,28,['meat'],[28]
P01_58_47,P01,P01_58,00:21:51.70,00:21:53.40,remove pot,remove,12,pot,29,['pot'],[29]
P01_58_48,P01,P01_58,00:22:16.30,00:22:17.70,flip meat,flip,22,meat,28,['meat'],[28]
P01_58_49,P01,P01_58,00:22:18.10,00:22:19.20,flip meat,flip,22,meat,28,['meat'],[28]
P01_58_50,P01,P01_58,00:22:19.90,00:22:22.00,flip meat,flip,22,meat,28,['meat'],[28]
P01_58_51,P01,P01_58,00:22:33.00,00:22:34.70,add meat,add,46,meat,28,['meat'],[28]
P01_59_2,P01,P01_59,00:00:53.80,00:00:59.80,add potato,add,46,potato,30,['potato'],[30]
P01_59_4,P01,P01_59,00:01:06.70,00:01:12.90,stir potato,stir,10,potato,30,['potato'],[30]
P01_59_5,P01,P01_59,00:01:17.80,00:01:41.10,stir potato,stir,10,potato,30,['potato'],[30]
P01_59_6,P01,P01_59,00:01:54.30,00:02:09.30,stir potato,stir,10,potato,30,['potato'],[30]
P01_59_8,P01,P01_59,00:02:23.40,00:02:35.00,transfer potato,transfer,11,potato,30,['potato'],[30]
P01_59_10,P01,P01_59,00:02:41.60,00:02:48.30,stir potato,stir,10,potato,30,['potato'],[30]
P01_59_15,P01,P01_59,00:07:56.00,00:07:59.90,add salt,add,46,salt,38,['salt'],[38]
P01_59_16,P01,P01_59,00:08:00.90,00:08:11.20,stir potato,stir,10,potato,30,['potato'],[30]
P01_59_17,P01,P01_59,00:08:13.10,00:08:20.50,stir potato,stir,10,potato,30,['potato'],[30]
